menuId;dietSelection(0-Normal,1-Vegetarian,2-Vegan);nutritionalDisease(0-Normal,1-Diabetes,2-Celiac,3-Reflux);caloryValue;proteinValue;carbonhydratValue;fatValue;menuContents
528;2;1;1600;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 serving of green bean dish,Snack,4 walnuts,Dinner,Non-fat Salad
529;2;1;1600;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Snack,1/2 avocado,Lunch,1 bowl of tomato soup,1 serving of mixed vegetable dish,Snack,1/2 avocado,1 cup of coffee,Dinner,1 serving of green bean dish,Non-fat Salad
530;2;1;1600;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1o almonds,1 cup of coffee,Lunch,1 serving of celery dish,Non-fat Salad,Snack,15 peanuts,10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,
531;2;1;1700;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,10 almonds,Lunch,1 bowl of barley noodle soup,1 serving of green bean dish,Non-fat Salad,Snack,4 walnuts,Dinner,1 serving leek dish,Non-fat Salad
532;2;1;1700;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 serving artichoke dish,Non-fat Salad,Snack,15 peanuts,10 hazelnuts,Dinner,1 serving of mixed vegetable dish,Non-fat Salad,
533;2;1;1700;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of coffee,Lunch,1 serving pumpkin dish,1 slice of bran bread,Non-fat Salad,Snack,10 plums,Dinner,1 serving okra dish,Non-fat Salad
534;2;1;1700;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,1 bowl of barley noodle soup,1 slice of bran bread,1 serving of green bean dish,Non-fat Salad,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of bran bread,Non-fat Salad
535;2;1;1700;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Tomato,Cucumber,Snack,,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,Non-fat Salad,Snack,3 walnuts,Dinner,1 serving pumpkin dish,Non-fat Salad,1 slice of bran bread
536;2;1;1700;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 serving artichoke dish,Non-fat Salad,Snack,3 walnuts,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
537;2;1;1700;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,10 peanuts,Lunch,1 bowl of tomato soup,1 serving artichoke dish,Snack,4 walnuts,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad
538;2;1;1700;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Tomato,Cucumber,Snack,10 hazelnuts,1 cup of coffee,Lunch,1 bowl of tomato soup,1 serving of okra dish,Snack,15 hazelnuts,10 almonds,Dinner,Non-fat Salad
539;2;1;1700;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,Snack,4 walnuts,Dinner,1 serving pumpkin dish,Non-fat Salad
540;2;1;1700;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,Snack,10 peanuts,Dinner,1 bowl of lentil soup,1 serving artichoke dish,Non-fat Salad
541;2;1;1800;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,Non-fat Salad,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,Non-fat Salad
542;2;1;1800;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,Snack,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
543;2;1;1800;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 serving plant dish,Snack,10 almonds,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
544;2;1;1800;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of herbal tea,Lunch,1 bowl of tomato soup,1 serving plant dish,Snack,10 almonds,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
545;2;1;1800;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,15 peanuts,1 cup of coffee,Lunch,1 serving plant dish,Non-fat Salad,Snack,15 peanuts, 10 almonds,Dinner,1 serving of okra dish,Non-fat Salad
546;2;1;1800;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,1 serving of okra dish,Snack,13 walnuts,Dinner,1 serving of haricot bean dish,Non-fat Salad
547;2;1;1800;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,Snack,3 walnuts,Dinner,1 serving of haricot bean dish,Non-fat Salad
548;2;1;1800;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 serving of green bean dish,Snack,4 walnuts,Dinner,Non-fat Salad
549;2;1;1800;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Snack,1/2 avocado,Lunch,1 bowl of tomato soup,1 serving of mixed vegetable dish,Snack,1/2 avocado,1 cup of coffee,Dinner,1 serving of green bean dish,Non-fat Salad
550;2;1;1800;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1o almonds,1 cup of coffee,Lunch,1 serving of celery dish,Non-fat Salad,Snack,15 peanuts,10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,
551;2;1;2000;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,10 almonds,Lunch,1 bowl of barley noodle soup,1 serving of green bean dish,Non-fat Salad,Snack,4 walnuts,Dinner,1 serving leek dish,Non-fat Salad
552;2;1;2000;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 serving artichoke dish,Non-fat Salad,Snack,15 peanuts,10 hazelnuts,Dinner,1 serving of mixed vegetable dish,Non-fat Salad,
553;2;1;2000;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of coffee,Lunch,1 serving pumpkin dish,1 slice of bran bread,Non-fat Salad,Snack,10 plums,Dinner,1 serving okra dish,Non-fat Salad
554;2;1;2000;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,1 bowl of barley noodle soup,1 slice of bran bread,1 serving of green bean dish,Non-fat Salad,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of bran bread,Non-fat Salad
555;2;1;2000;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Tomato,Cucumber,Snack,,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,Non-fat Salad,Snack,3 walnuts,Dinner,1 serving pumpkin dish,Non-fat Salad,1 slice of bran bread
556;2;1;2000;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 serving artichoke dish,Non-fat Salad,Snack,3 walnuts,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
557;2;1;2000;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,10 peanuts,Lunch,1 bowl of tomato soup,1 serving artichoke dish,Snack,4 walnuts,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad
558;2;1;2000;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Tomato,Cucumber,Snack,10 hazelnuts,1 cup of coffee,Lunch,1 bowl of tomato soup,1 serving of okra dish,Snack,15 hazelnuts,10 almonds,Dinner,Non-fat Salad
559;2;1;2000;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,Snack,4 walnuts,Dinner,1 serving pumpkin dish,Non-fat Salad
560;2;1;2000;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,Snack,10 peanuts,Dinner,1 bowl of lentil soup,1 serving artichoke dish,Non-fat Salad
561;2;1;2200;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,Non-fat Salad,2 slices of bran bread,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,Non-fat Salad
562;2;1;2200;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,Snack,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
563;2;1;2200;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving plant dish,Snack,10 almonds,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
564;2;1;2200;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of herbal tea,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving plant dish,Snack,10 almonds,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
565;2;1;2200;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,15 peanuts,1 cup of coffee,Lunch,1 serving plant dish,1 slice of bran bread,Non-fat Salad,Snack,15 peanuts, 10 almonds,Dinner,1 serving of okra dish,Non-fat Salad
566;2;1;2200;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,Snack,13 walnuts,Dinner,1 serving of haricot bean dish,1 slice of bran bread,Non-fat Salad
567;2;1;2200;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,Snack,3 walnuts,Dinner,1 serving of haricot bean dish,1 slice of bran bread,Non-fat Salad
568;2;1;2200;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving of green bean dish,Snack,4 walnuts,Dinner,Non-fat Salad
569;2;1;2200;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Snack,1/2 avocado,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving of mixed vegetable dish,Snack,1/2 avocado,1 cup of coffee,Dinner,1 serving of green bean dish,Non-fat Salad
570;2;1;2200;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1o almonds,1 cup of coffee,Lunch,1 serving of celery dish,1 slice of bran bread,Non-fat Salad,Snack,15 peanuts,10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad
571;2;1;2300;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,10 almonds,Lunch,1 bowl of barley noodle soup,1 slice of bran bread, serving of green bean dish,Non-fat Salad,Snack,4 walnuts,Dinner,1 serving leek dish,Non-fat Salad
572;2;1;2300;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,15 peanuts,10 hazelnuts,Dinner,1 serving of mixed vegetable dish,Non-fat Salad
573;2;1;2300;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of coffee,Lunch,1 serving pumpkin dish,1 slice of bran bread,Non-fat Salad,Snack,10 plums,Dinner,1 serving okra dish,Non-fat Salad
574;2;1;2300;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,1 bowl of barley noodle soup,1 slice of bran bread,1 serving of green bean dish,Non-fat Salad,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,Non-fat Salad
575;2;1;2300;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Tomato,Cucumber,Snack,,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,Non-fat Salad,Snack,3 walnuts,Dinner,1 serving pumpkin dish,Non-fat Salad
576;2;1;2300;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,3 walnuts,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
577;2;1;2300;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,10 peanuts,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving artichoke dish,Snack,4 walnuts,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad
578;2;1;2300;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Tomato,Cucumber,Snack,10 hazelnuts,1 cup of coffee,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving of okra dish,Snack,15 hazelnuts,10 almonds,Dinner,Non-fat Salad
579;2;1;2300;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,Snack,4 walnuts,Dinner,1 serving pumpkin dish,1 slice of bran bread,Non-fat Salad
580;2;1;2300;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,Snack,10 peanuts,Dinner,1 bowl of lentil soup,1 serving artichoke dish,Non-fat Salad
581;2;1;2400;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,Non-fat Salad,2 slices of bran bread,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,Non-fat Salad
582;2;1;2400;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,Snack,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
583;2;1;2400;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving plant dish,Snack,10 almonds,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
584;2;1;2400;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of herbal tea,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving plant dish,Snack,10 almonds,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
585;2;1;2400;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,15 peanuts,1 cup of coffee,Lunch,1 serving plant dish,1 slice of bran bread,Non-fat Salad,Snack,15 peanuts, 10 almonds,Dinner,1 serving of okra dish,Non-fat Salad
586;2;1;2400;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,Snack,13 walnuts,Dinner,1 serving of haricot bean dish,1 slice of bran bread,Non-fat Salad
587;2;1;2400;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,Snack,3 walnuts,Dinner,1 serving of haricot bean dish,1 slice of bran bread,Non-fat Salad
588;2;1;2400;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving of green bean dish,Snack,4 walnuts,Dinner,Non-fat Salad
589;2;1;2400;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Snack,1/2 avocado,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving of mixed vegetable dish,Snack,1/2 avocado,1 cup of coffee,Dinner,1 serving of green bean dish,Non-fat Salad
590;2;1;2400;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1o almonds,1 cup of coffee,Lunch,1 serving of celery dish,1 slice of bran bread,Non-fat Salad,Snack,15 peanuts,10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad
591;2;1;2500;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,10 almonds,Lunch,1 bowl of barley noodle soup,1 slice of bran bread, serving of green bean dish,Non-fat Salad,Snack,4 walnuts,Dinner,1 serving leek dish,Non-fat Salad
592;2;1;2500;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,15 peanuts,10 hazelnuts,Dinner,1 serving of mixed vegetable dish,Non-fat Salad
593;2;1;2500;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of coffee,Lunch,1 serving pumpkin dish,1 slice of bran bread,Non-fat Salad,Snack,10 plums,Dinner,1 serving okra dish,Non-fat Salad
594;2;1;2500;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,1 bowl of barley noodle soup,1 slice of bran bread,1 serving of green bean dish,Non-fat Salad,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,Non-fat Salad
595;2;1;2500;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Tomato,Cucumber,Snack,,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,Non-fat Salad,Snack,3 walnuts,Dinner,1 serving pumpkin dish,Non-fat Salad
596;2;1;2500;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,3 walnuts,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
597;2;1;2500;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,10 peanuts,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving artichoke dish,Snack,4 walnuts,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad
598;2;1;2500;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Tomato,Cucumber,Snack,10 hazelnuts,1 cup of coffee,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving of okra dish,Snack,15 hazelnuts,10 almonds,Dinner,Non-fat Salad
599;2;1;2500;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,Snack,4 walnuts,Dinner,1 serving pumpkin dish,1 slice of bran bread,Non-fat Salad
600;2;1;2500;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,Snack,10 peanuts,Dinner,1 bowl of lentil soup,1 serving artichoke dish,Non-fat Salad
601;2;1;2600;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,Non-fat Salad,2 slices of bran bread,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,Non-fat Salad
602;2;1;2600;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,Snack,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
603;2;1;2600;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving plant dish,Snack,10 almonds,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
604;2;1;2600;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of herbal tea,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving plant dish,Snack,10 almonds,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
605;2;1;2600;150;80;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,15 peanuts,1 cup of coffee,Lunch,1 serving plant dish,1 slice of bran bread,Non-fat Salad,Snack,15 peanuts, 10 almonds,Dinner,1 serving of okra dish,Non-fat Salad
606;2;1;2600;100;60;50;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,Snack,13 walnuts,Dinner,1 serving of haricot bean dish,1 slice of bran bread,Non-fat Salad
607;2;1;2600;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,Snack,3 walnuts,Dinner,1 serving of haricot bean dish,1 slice of bran bread,Non-fat Salad
608;2;1;2600;170;40;70;Breakfast,1 cup of tea,1 slice of bran bread,Tomato,Cucumber,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving of green bean dish,Snack,4 walnuts,Dinner,Non-fat Salad
